Index,coherence,source,lang,BERT_NSP_PPL,Word_PPL
text887PG,3,Yahoo,en,1.000002,4.839499189618509
text1629T,1,Yahoo,en,1.0047643,5.624123091248986
text353T,3,Yahoo,en,1.000047,5.298751695960161
text1003PG,1,Yahoo,en,12.256718,6.076226461044502
text671FR,2,Yahoo,en,2.7768543,4.761442014211212
text870SC,3,Yahoo,en,1.0008099,4.86883539480408
text1316SC,2,Yahoo,en,4.235125,8.607250369905131
text85NE,1,Yahoo,en,2.0647156,5.795546756773522
text480NE,1,Yahoo,en,2.100987,8.270904776897662
text84T,1,Yahoo,en,1.0000081,5.276118637377441
text1775T,1,Yahoo,en,3.6058435,6.925858452764019
text376T,2,Yahoo,en,1.0000689,6.36974053833523
text188AH,2,Yahoo,en,1.0000021,6.000833403701853
text859NE,3,Yahoo,en,1.0000343,5.817326981044739
text1574AH,2,Yahoo,en,1.0000464,7.562672781071989
text928FR,1,Yahoo,en,1.0000566,3.8035714160339857
text1437PG,1,Yahoo,en,2.143551,6.1958331922988386
text1196AH,3,Yahoo,en,1.8754851,6.295911969727296
text823PG,2,Yahoo,en,1.0010983,8.563894828619537
text1838PG,1,Yahoo,en,1.0000123,6.793810383938672
text1980SC,3,Yahoo,en,2.3097558,4.657179324849898
text1225FR,1,Yahoo,en,1.7988207,4.09766002326716
text1290NE,1,Yahoo,en,1.0000128,5.523275906002
text179NE,2,Yahoo,en,1.0000066,5.986688728198242
text1194T,3,Yahoo,en,1.0000038,5.400185288716607
text765AH,1,Yahoo,en,1.0001822,9.58698493722153
text151NE,1,Yahoo,en,1.0000052,5.769190690275086
text1278NE,1,Yahoo,en,2.2443764,6.700004584186904
text1036T,1,Yahoo,en,1.0001271,7.139148494299428
text1633FR,1,Yahoo,en,12.646605,8.839120201317833
text1430NE,3,Yahoo,en,1.0001062,4.409180563757837
text806NE,1,Yahoo,en,1.0000156,7.457319138721326
text1526SC,1,Yahoo,en,1.0000323,6.322540358901194
text857NE,1,Yahoo,en,1.4827136,6.5828543774223505
text1978T,1,Yahoo,en,1.0000117,9.059988147495794
text842T,2,Yahoo,en,1.0332694,5.583437968829126
text654SC,3,Yahoo,en,2.2223704,7.773292994983785
text920FR,3,Yahoo,en,1.0001493,5.08603253002918
text81AH,3,Yahoo,en,1.000115,4.9185970214116015
text701FR,1,Yahoo,en,1.000077,9.126923030545605
text1476T,2,Yahoo,en,1.0000852,5.608083461183152
text457FR,1,Yahoo,en,1.5938467,8.746424331211992
text1647T,3,Yahoo,en,1.9608899,5.434032813341302
text1493AH,3,Yahoo,en,1.0001166,5.453752289004218
text768AH,2,Yahoo,en,2.6354134,5.60044082563607
text110AH,3,Yahoo,en,1.0000094,7.0756812716692545
text684AH,2,Yahoo,en,1.0000031,5.0873623962086505
text564T,1,Yahoo,en,1.0023185,8.838442441330443
text958PG,1,Yahoo,en,1.7752844,8.175820301457843
text819PG,1,Yahoo,en,1.0044278,6.51428502221034
text1238SC,1,Yahoo,en,1.4303278,5.917032969646283
text1305AH,3,Yahoo,en,4.4431653,6.437747981957611
text1958AH,3,Yahoo,en,1.000002,2.4591899985271324
text269FR,1,Yahoo,en,2.63117,5.108419140838352
text422T,1,Yahoo,en,1.0000063,8.459394983106456
text12SC,1,Yahoo,en,,7.654081320638928
text1405SC,3,Yahoo,en,1.0000021,3.7748738866133524
text315FR,3,Yahoo,en,1.9950396,5.1509502291968134
text604PG,1,Yahoo,en,6.0002465,7.905943113355642
text1377T,3,Yahoo,en,1.0000068,8.181764727842989
text545T,3,Yahoo,en,1.000012,4.860807892300546
text903SC,1,Yahoo,en,1.0000199,4.777499183632339
text1199T,3,Yahoo,en,7.4334,4.1154813033986875
text173SC,2,Yahoo,en,1.3879224,4.4457805394793635
text1238FR,2,Yahoo,en,1.0001162,6.71756286606154
text1180FR,1,Yahoo,en,4.1489344,7.0374545574959
text128SC,1,Yahoo,en,1.0000433,6.418869206185482
text1374T,2,Yahoo,en,1.5790694,7.003053522664327
text1514PG,1,Yahoo,en,1.0004059,8.245786254260736
text451FR,3,Yahoo,en,1.000052,4.754366216412941
text1913PG,3,Yahoo,en,1.0000023,7.550132687697153
text556PG,3,Yahoo,en,1.0000031,4.79430134095621
text352T,3,Yahoo,en,1.3650503,4.036334637292592
text1865T,3,Yahoo,en,1.0000509,4.1881255274063385
text1089AH,3,Yahoo,en,1.1458167,5.014581962554174
text1498SC,1,Yahoo,en,1.0000023,9.874104423335758
text1876NE,2,Yahoo,en,1.0000887,7.179219507265087
text1280FR,3,Yahoo,en,1.0000031,3.980272244207429
text266PG,3,Yahoo,en,1.0000021,4.060076820329229
text29T,3,Yahoo,en,1.0000023,5.7694519309794
text1110T,1,Yahoo,en,1.0350263,8.23730513725527
text1832FR,1,Yahoo,en,1.0068057,5.2883493604127505
text1632SC,3,Yahoo,en,11.615058,5.0866057925365125
text1395FR,1,Yahoo,en,1.000317,7.886630103651961
text467T,3,Yahoo,en,1.0000033,5.586469908219425
text106PG,3,Yahoo,en,1.0000223,5.790499606948788
text1402PG,3,Yahoo,en,1.000015,5.255109643914664
text1472PG,1,Yahoo,en,1.0000305,10.803728421401546
text105T,1,Yahoo,en,1.0000129,4.490349310813122
text1767NE,3,Yahoo,en,2.204673,3.6418035738919365
text1417AH,1,Yahoo,en,1.0000644,6.938189477998272
text1494FR,3,Yahoo,en,1.0004735,7.676008209922665
text1558AH,3,Yahoo,en,1.0007854,5.808713750813922
text1367FR,1,Yahoo,en,,10.015590633014028
text1794NE,2,Yahoo,en,2.3709078,8.191662758747023
text1213FR,1,Yahoo,en,1.0076905,4.8713142542209
text1997FR,3,Yahoo,en,1.0001513,5.6856889937960755
text182FR,1,Yahoo,en,1.0001061,4.381539961358729
text1211AH,3,Yahoo,en,1.0000025,5.17839133847521
text1048NE,1,Yahoo,en,5.9101267,7.767101083041934
text297T,2,Yahoo,en,1.0000492,5.59938305140418
text1848AH,1,Yahoo,en,2.1043355,8.937212007606346
text1436PG,2,Yahoo,en,6.608134,6.2496089757907995
text1421FR,3,Yahoo,en,2.504023,3.9432137186052967
text864AH,3,Yahoo,en,1.0000031,5.583518245550452
text1397NE,3,Yahoo,en,1.0000162,7.882589488217616
text589AH,3,Yahoo,en,1.000526,6.317547910998799
text60T,2,Yahoo,en,1.0002513,6.348773542395026
text1410T,3,Yahoo,en,1.0014104,6.749145949772119
text1342NE,2,Yahoo,en,2.0194435,4.62228432314225
text1571PG,1,Yahoo,en,1.0000024,7.630860035075887
text1586AH,3,Yahoo,en,1.0002015,4.174559035437911
text499NE,1,Yahoo,en,1.000302,6.785001472411901
text1776AH,2,Yahoo,en,1.0000025,6.906828837879642
text1863T,2,Yahoo,en,1.0005571,3.956449107341903
text1628PG,1,Yahoo,en,2.22314,5.912032434273206
text1298NE,1,Yahoo,en,1.0001467,8.633992203644162
text1577AH,3,Yahoo,en,2.0868323,9.202725372553411
text1823NE,1,Yahoo,en,2.371052,5.584639472107321
text55SC,1,Yahoo,en,1.0001376,10.313712245134912
text656AH,3,Yahoo,en,1.7689813,4.513854134298764
text831PG,2,Yahoo,en,1.0001262,4.736687857303446
text1625T,3,Yahoo,en,1.0000021,4.354993036689084
text1804NE,1,Yahoo,en,3.6183088,6.273032372160042
text1654FR,3,Yahoo,en,1.0000274,3.454900006958486
text533AH,3,Yahoo,en,1.0002369,3.8304099577412134
text1872PG,1,Yahoo,en,1.0000877,8.870057299699859
text1966FR,3,Yahoo,en,1.0003581,7.5707157749573275
text141SC,3,Yahoo,en,1.6922376,5.822510093326898
text834NE,2,Yahoo,en,1.0000123,4.124618655883365
text1356PG,2,Yahoo,en,1.000002,6.630699269470977
text1362AH,3,Yahoo,en,1.5837948,5.4376000359303465
text279AH,3,Yahoo,en,1.0000069,4.046217593867659
text1227PG,3,Yahoo,en,1.0006617,4.029568511450381
text855NE,2,Yahoo,en,1.0002655,5.6102126954736695
text1015PG,2,Yahoo,en,1.0000521,6.983519814158312
text301T,2,Yahoo,en,1.0001523,5.22636107129463
text1506T,2,Yahoo,en,1.0005436,7.415472865164223
text602FR,3,Yahoo,en,4.318549,4.904173174665669
text1803AH,2,Yahoo,en,1.0000625,4.872737754024865
text872SC,1,Yahoo,en,1.0000693,6.0131271020464405
text47PG,1,Yahoo,en,1.951098,7.691203737793544
text1099T,3,Yahoo,en,1.0000023,5.6630669124104145
text948AH,3,Yahoo,en,1.0000037,5.511847062840829
text1513SC,1,Yahoo,en,5.283021,7.695701998996
text57NE,3,Yahoo,en,1.0007695,5.496094030182146
text1171T,1,Yahoo,en,1.0000862,5.235459467011134
text1201NE,3,Yahoo,en,1.0024561,4.9472025515172025
text1449PG,2,Yahoo,en,1.0000101,4.035118804165676
text545SC,3,Yahoo,en,1.0000224,3.7463860665294413
text153NE,2,Yahoo,en,1.0004482,6.522985006479098
text1224AH,3,Yahoo,en,1.0000368,4.059441466278478
text508PG,3,Yahoo,en,1.0000023,4.308447066943964
text900PG,1,Yahoo,en,1.0000024,6.171824916853967
text1321AH,1,Yahoo,en,1.0112725,5.969786744039328
text1301NE,1,Yahoo,en,2.5405166,4.77925778057828
text6NE,2,Yahoo,en,1.0001594,9.392777833077496
text1743AH,3,Yahoo,en,2.1207125,5.128256041828753
text1813T,2,Yahoo,en,1.0000703,7.169119405871967
text1684NE,3,Yahoo,en,1.0005279,6.598398882567924
text967FR,1,Yahoo,en,1.0000025,10.050100621022112
text870NE,2,Yahoo,en,1.0002347,4.2813473852174475
text795SC,3,Yahoo,en,1.0000348,6.019332135166454
text1741SC,3,Yahoo,en,1.0000057,3.9579110355265454
text1776SC,1,Yahoo,en,1.0000389,6.7976624718622345
text823AH,1,Yahoo,en,1.8166858,4.846663242556932
text1959NE,2,Yahoo,en,1.0020919,5.378334734362011
text1181SC,3,Yahoo,en,1.0003786,6.654117980415479
text657T,1,Yahoo,en,1.0001304,7.721775699048835
text1181AH,1,Yahoo,en,2.179247,6.0556501529723965
text1507FR,2,Yahoo,en,10.959639,7.043143944957893
text698AH,1,Yahoo,en,1.000003,4.3204633032048125
text1091AH,1,Yahoo,en,24.409136,6.960098821362996
text1220FR,3,Yahoo,en,3.0465581,5.830766042391477
text366T,2,Yahoo,en,1.0008644,7.239114648014759
text84NE,3,Yahoo,en,1.0003852,5.390793498696933
text1854FR,1,Yahoo,en,1.0000025,10.625749714625737
text1720FR,3,Yahoo,en,1.0000037,5.015347745024363
text952FR,2,Yahoo,en,1.1161916,6.291460387587741
text864NE,1,Yahoo,en,1.0000274,4.755361805827473
text1784SC,1,Yahoo,en,1.0011476,7.490723729688064
text889PG,3,Yahoo,en,1.0000032,7.4799023104769065
text1528FR,2,Yahoo,en,1.0000064,5.879559900913412
text889FR,1,Yahoo,en,1.0001249,6.065445418123503
text1047AH,1,Yahoo,en,1.0000198,10.524222893069712
text1490NE,1,Yahoo,en,1.0000026,8.73549506625392
text1541NE,1,Yahoo,en,1.6743805,9.337893185567008
text372PG,1,Yahoo,en,1.000002,10.934086898411074
text952PG,1,Yahoo,en,1.024027,8.62768499394426
text799T,2,Yahoo,en,1.000012,4.776336354064064
text1705NE,3,Yahoo,en,1.0004154,7.3990770075397565
text805T,3,Yahoo,en,1.0005375,4.999140481558087
text1645T,1,Yahoo,en,1.0032219,6.107218052025961
text1432FR,2,Yahoo,en,1.0000225,5.26375874973435
text967SC,3,Yahoo,en,2.219058,5.267453574973942
text1799SC,3,Yahoo,en,1.0007218,5.048973798222565
text898NE,1,Yahoo,en,1.0000049,4.417898084716509
text1263SC,1,Yahoo,en,1.0000024,9.079801877754667
text371FR,1,Yahoo,en,1.0000032,6.973320491601613
text1046FR,1,Yahoo,en,1.0004245,6.229327710776328
text318AH,2,Yahoo,en,1.0000279,4.543462319882006
text1710NE,1,Yahoo,en,1.0049926,5.943987821493038
text1682PG,2,Yahoo,en,1.0000023,7.779426847387996
text713SC,1,Yahoo,en,1.0006678,6.4561541265698486
text1929FR,1,Yahoo,en,2.8887866,6.541134337993275
text1568NE,1,Yahoo,en,2.0400045,6.4400740806312875
text885SC,1,Yahoo,en,1.0000675,6.692656561690647
text615T,1,Yahoo,en,2.3667173,7.81867914789775
text1265PG,1,Yahoo,en,1.0000162,8.000848816103412
text1933PG,1,Yahoo,en,1.0013301,6.118842814734033
text590SC,1,Yahoo,en,1.000167,6.1028908106121245
text1773SC,2,Yahoo,en,1.0002539,4.879296212135734
text1904SC,1,Yahoo,en,1.000066,6.9287135777105755
text840AH,3,Yahoo,en,1.0000032,5.318473307007019
text661FR,1,Yahoo,en,1.5939773,5.486133785931542
text1860AH,3,Yahoo,en,1.00001,5.285896756707273
text1569SC,2,Yahoo,en,1.7192706,6.059485246595091
text1721AH,3,Yahoo,en,1.0000535,3.2424888040412214
text584SC,1,Yahoo,en,5.2542143,7.230368781086144
text10T,3,Yahoo,en,1.000034,5.9109275306864015
text1590NE,1,Yahoo,en,1.0000638,4.348419921178746
text608PG,3,Yahoo,en,1.0000086,6.558109373148708
text1080T,3,Yahoo,en,1.000024,7.012121194166427
text40PG,1,Yahoo,en,1.0000024,5.01947702825347
text1522PG,3,Yahoo,en,1.0000068,4.792936398532669
text1997SC,1,Yahoo,en,1.3276641,7.607222661516869
text1700FR,1,Yahoo,en,2.456668,3.1544413227909582
text1889FR,3,Yahoo,en,1.001766,6.795684494503959
text835PG,3,Yahoo,en,1.0000024,5.320616561454343
text1838AH,2,Yahoo,en,1.0037758,3.8766420231720335
text825FR,3,Yahoo,en,1.7125396,5.719946690915331
text1098FR,2,Yahoo,en,1.0002358,4.396338496973959
text1795AH,3,Yahoo,en,1.000003,7.263675001675521
text501NE,1,Yahoo,en,1.000002,7.196524268338255
text132NE,2,Yahoo,en,1.0000029,6.591382325146807
text103AH,3,Yahoo,en,1.0001147,4.976969558602038
text18SC,1,Yahoo,en,3.29945,6.943961565864802
text1371T,3,Yahoo,en,1.5477045,5.433415008137298
text1905PG,3,Yahoo,en,1.0002,5.198458717341158
text1137SC,1,Yahoo,en,1.0001836,5.51712268911913
text67NE,3,Yahoo,en,1.0000226,4.96587257806178
text1521PG,1,Yahoo,en,1.0002415,5.7222555149397225
text976SC,1,Yahoo,en,1.0003023,7.28276221144111
text1272AH,3,Yahoo,en,1.0001901,5.509087777492312
text181AH,2,Yahoo,en,1.0001543,6.727746109299018
text1477T,3,Yahoo,en,1.0000196,4.134245642336264
text1915AH,1,Yahoo,en,1.000812,6.822497266638634
text1053PG,1,Yahoo,en,1.0002037,6.054119196438405
text1214NE,1,Yahoo,en,,6.156928185533777
text1996FR,1,Yahoo,en,1.0001239,4.907780235146393
text672T,2,Yahoo,en,1.0000455,5.351146272445642
text453PG,1,Yahoo,en,1.000004,9.192737391660044
text900FR,1,Yahoo,en,1.6927203,7.875212013588088
text1884SC,3,Yahoo,en,1.0000044,4.228234046573198
text1565SC,3,Yahoo,en,1.0000098,6.2882183318617315
text1983T,3,Yahoo,en,1.0000036,2.56635407508285
text89FR,3,Yahoo,en,1.0000112,3.2798299573506076
text26NE,3,Yahoo,en,1.0003175,5.389379860634937
text1207NE,2,Yahoo,en,1.0000746,4.8961246287382
text1031FR,1,Yahoo,en,1.000002,5.935838371325534
text1891NE,3,Yahoo,en,1.0001113,5.5092698659516675
text1403T,1,Yahoo,en,1.2321173,5.064385913378808
text407PG,1,Yahoo,en,1.00004,6.401984788521388
text478PG,1,Yahoo,en,1.0001656,6.309216807950531
text618PG,3,Yahoo,en,1.0004641,6.103174222171806
text927SC,2,Yahoo,en,2.2175453,5.624634305321438
text1602NE,3,Yahoo,en,1.0001068,6.20359833042872
text50SC,3,Yahoo,en,1.0000037,5.83375874943832
text1968SC,3,Yahoo,en,1.0000021,5.580188192459465
text749T,3,Yahoo,en,1.0000023,4.366716187971634
text463FR,3,Yahoo,en,2.1708667,6.870035456850321
text1058FR,2,Yahoo,en,1.0001488,5.068994505817499
text1152NE,1,Yahoo,en,1.000084,6.369755275564395
text1953SC,1,Yahoo,en,1.1263553,5.347834612528839
text354T,1,Yahoo,en,1.0000077,6.753824267521361
text125FR,1,Yahoo,en,1.0001812,7.358795450227778
text1583T,3,Yahoo,en,1.0226719,4.7011815810898625
text1224SC,3,Yahoo,en,1.8237777,4.394407064179538
text649FR,3,Yahoo,en,1.0000379,5.402939137556215
text1453NE,1,Yahoo,en,1.0001173,7.350181935033723
text1655FR,2,Yahoo,en,1.0000085,7.37573707043828
text1387PG,3,Yahoo,en,1.000137,4.7867044339368245
text26AH,2,Yahoo,en,1.000007,8.847970905059107
text367SC,3,Yahoo,en,1.0002846,5.699832686693149
text1986T,2,Yahoo,en,1.0020854,5.731777665554992
text1852NE,2,Yahoo,en,1.0000118,6.460766014902451
text1366PG,3,Yahoo,en,1.9485158,7.516765016812196
text439SC,1,Yahoo,en,1.0010859,4.518187978626474
text504T,3,Yahoo,en,1.0000042,4.174474180550597
text1209SC,1,Yahoo,en,1.0036907,7.315120133812678
text1876T,3,Yahoo,en,1.0000021,8.709937133744521
text289NE,1,Yahoo,en,1.0000749,5.688646722501711
text1803PG,1,Yahoo,en,1.00646,8.489234514865293
text1462AH,1,Yahoo,en,1.0001576,7.855966285633921
text755AH,3,Yahoo,en,1.000135,6.970509189931351
text1516AH,3,Yahoo,en,1.0000364,4.262674007898585
text1006NE,1,Yahoo,en,21.203394,10.883081967662264
text1500T,2,Yahoo,en,3.964077,5.25208828926448
text594SC,1,Yahoo,en,,5.324589754934603
text1150FR,3,Yahoo,en,2.8515606,6.944157800251198
text1337SC,2,Yahoo,en,1.000164,7.38387289056649
text1292AH,3,Yahoo,en,1.0002029,4.289330826434428
text685AH,1,Yahoo,en,1.0001374,5.167670157460044
text757NE,2,Yahoo,en,1.0000032,4.252147810096085
text771AH,1,Yahoo,en,2.1137626,9.192105432791905
text1335FR,1,Yahoo,en,1.0000534,12.164074507189227
text1943FR,1,Yahoo,en,1.0001671,8.9470436009939
text1593PG,1,Yahoo,en,1.7752283,7.054276547661977
text306T,3,Yahoo,en,2.2794912,4.510880988240028
text432PG,3,Yahoo,en,1.0000044,4.662396566638524
text1836NE,1,Yahoo,en,3.0451632,4.771683134007312
text153SC,1,Yahoo,en,1.005089,8.626168071829369
text105FR,3,Yahoo,en,1.0001522,4.75997236429042
text1594AH,2,Yahoo,en,1.1298516,7.571726755634415
text363AH,3,Yahoo,en,1.0000868,5.3047236069467925
text1338T,3,Yahoo,en,1.0000099,5.553505362456602
text1263NE,1,Yahoo,en,4.008762,7.483809477423612
text210FR,1,Yahoo,en,1.0003027,6.909120041289148
text184T,3,Yahoo,en,1.0000079,3.197176660954554
text1965PG,2,Yahoo,en,1.000018,4.818592064191494
text1839AH,1,Yahoo,en,1.0006895,6.716189764674585
text627PG,1,Yahoo,en,1.0001045,6.323805808253916
text874SC,3,Yahoo,en,1.0000029,4.5974740351579575
text1412SC,3,Yahoo,en,1.0001694,5.290448126405481
text1054T,2,Yahoo,en,1.0000575,5.397656733929986
text1526T,3,Yahoo,en,1.5699385,4.812352190151731
text1123PG,3,Yahoo,en,1.0000292,7.38451843244846
text563PG,3,Yahoo,en,1.0000598,5.44033160745729
text373T,3,Yahoo,en,1.7870011,6.126729145296107
text532NE,3,Yahoo,en,1.000002,5.235368620994542
text932NE,1,Yahoo,en,1.000123,8.622535101604694
text494AH,1,Yahoo,en,1.0003105,6.501954115591167
text1910FR,1,Yahoo,en,7.3477383,11.056052374700158
text1802AH,3,Yahoo,en,1.0000023,4.344721339932415
text1139FR,3,Yahoo,en,3.2628937,4.98640669548705
text563NE,1,Yahoo,en,1.0001734,5.297765786329382
text1524AH,3,Yahoo,en,1.9185259,7.219485605843277
text1635NE,3,Yahoo,en,2.1482947,5.682961014555447
text1112PG,1,Yahoo,en,1.0000287,6.224414009292916
text147AH,3,Yahoo,en,1.000008,3.4259289178324046
text1231PG,1,Yahoo,en,1.0000114,7.795916969318149
text120SC,1,Yahoo,en,1.0000026,5.946349736156924
text1429NE,3,Yahoo,en,1.0001624,5.763309233617227
text36PG,1,Yahoo,en,1.0000757,5.0628202478281885
text1584AH,1,Yahoo,en,1.0001724,6.087716778625404
text1593FR,1,Yahoo,en,3.6668758,4.070175302848013
text596SC,2,Yahoo,en,1.0314953,5.6668107083417425
text1814FR,1,Yahoo,en,1.0000604,5.294333170788151
text1521FR,1,Yahoo,en,5.682964,5.597451255227222
text1849SC,3,Yahoo,en,1.000004,2.850679895761368
text1793SC,1,Yahoo,en,1.0003549,6.022737131709886
text944T,1,Yahoo,en,1.0000689,6.702274804915981
text1837AH,1,Yahoo,en,1.0000054,4.9526513875306835
text1960T,1,Yahoo,en,1.0000136,6.36993738842445
text1443T,2,Yahoo,en,1.0000557,5.579789826109338
text447SC,3,Yahoo,en,1.0018293,5.534989132479926
text1540NE,1,Yahoo,en,1.0013058,5.910659883968872
text827AH,1,Yahoo,en,1.0002118,6.928616250552895
text1149NE,3,Yahoo,en,2.6680486,4.996501616936794
text1366NE,3,Yahoo,en,1.0002426,5.333446642060035
text1232T,1,Yahoo,en,1.0002503,3.7745289229984573
text564FR,1,Yahoo,en,1.0003433,5.229913829429923
text398PG,2,Yahoo,en,4.715355,6.540177738520225
text242NE,1,Yahoo,en,1.0002418,2.8317129156766687
text116NE,2,Yahoo,en,2.392373,6.427607464685442
text1952T,1,Yahoo,en,3.3072674,5.405327240237858
text154NE,1,Yahoo,en,1.0001045,6.033165080340215
text461FR,2,Yahoo,en,1.000022,4.157221097444966
text1964NE,1,Yahoo,en,1.8323975,6.621672872771345
text1163AH,2,Yahoo,en,1.0000182,8.221833647876633
40fxk9sDmyhh7S6V6Uuimg,1,Yelp,en,1.000011,4.495187252285916
zmFn_KhpZPFsvz6Zp9_ogw,1,Yelp,en,1.000705,5.813338677432048
zVU8PV5i9mKTJtBNIv_2Sg,1,Yelp,en,6.548697,5.312468358277879
bc0dLKd-9LYrRK9GmmWmXg,3,Yelp,en,1.2613349,4.2531612334719
4DrOVgI9rdBFb67kZ26miw,3,Yelp,en,1.000013,5.560879009869532
OXOVo3ZY6XE_k08gha2nXA,3,Yelp,en,1.0001413,4.37708039203625
-I1Arja8KXGbZvwH3JQykw,2,Yelp,en,1.0000923,5.149669269683992
q6uXJY_QG-qV6zYiAo-WKQ,3,Yelp,en,1.0000032,4.610586656767157
ApzqwFxKU5rkyu9HFjv5oA,1,Yelp,en,1.000251,6.927505672746739
4Bpe8G4nxbYMgSqZ0_24ug,1,Yelp,en,1.9347562,4.3037923233725035
PmU1Ob2xGBzk5OWwm4bwKw,2,Yelp,en,2.5567553,6.285076619345955
Wkrvjvo1_l1PiKMOLieiBw,3,Yelp,en,5.1225367,4.193180404089527
ZG_fo3doBo3kaeW3a0Yrkg,1,Yelp,en,1.0000026,5.053446435423634
QdvyaVuhvSonD-V5-8YPYg,3,Yelp,en,1.0001296,4.696900408337087
MCCbEtg58ze8VL-EITFu4g,2,Yelp,en,1.9224445,4.2463277661235885
s59B3zmgo5aZDhYqOBMsNg,3,Yelp,en,1.000288,6.595406287410908
zmUo8oLt-OgOxaKG52aepw,3,Yelp,en,1.0008832,4.567680692798741
XOp1WBC0NHSMHRuk_zDpww,1,Yelp,en,1.605952,4.841625449484871
exy99i_b8uECj6_mh6Oz7g,3,Yelp,en,1.0005671,4.296162498499873
DWJ3H3z_bB-pZfObDaro_A,3,Yelp,en,1.0005536,4.885128788154296
54YD32GLga7JAdjs3Igpew,3,Yelp,en,1.8057696,5.666082164082082
9v5rO2uA40CDg6t3y9vkow,3,Yelp,en,7.3515863,6.330313650794485
uKxvEldmDwO63BwHfNlBeg,3,Yelp,en,1.6355343,3.9393034646295497
12ZGjTtgD14MLVnBrQlvBw,1,Yelp,en,1.0001875,6.40453504420433
F8Sib-KcHxFI9nG1afB84g,3,Yelp,en,1.0000056,5.273920967324832
LDwYlwWSDrZGGhdOG-pllQ,3,Yelp,en,1.0001707,4.1070394698459145
CJ1uc0INGc4ktyd64ulKgA,1,Yelp,en,2.1367464,6.808869512294205
Vb-5kRwtj0e7HcYeuaBzYg,3,Yelp,en,3.93085,5.132476589399779
oy0bejXK0lmqgH1NPnBvfw,1,Yelp,en,3.0688505,7.794745950093145
P-geQ9s3D1HjjRUQ0aZBxQ,2,Yelp,en,1.0047998,4.379101906018416
1fmKmK3_VSJ6IOV2yxDfVw,3,Yelp,en,1.0001976,5.166296246311493
-Aw8BAt08nv5nwrWjHkmSA,3,Yelp,en,1.001231,3.625947772119153
FKx4xYsf9NTay8qlkyu0ew,3,Yelp,en,2.83455,4.910989820412626
cxpFOKt_jfXxzi6fMKwjoQ,3,Yelp,en,1.0000919,9.776257748440988
S7PFFLSe8FKsMk63VCvLCg,3,Yelp,en,1.0001677,7.034659251492502
jO1DCI8EVZZtsmVMaPAG7Q,3,Yelp,en,1.404003,5.791360910821118
LFAeBEC7PQLfzt0w5AWh_w,1,Yelp,en,1.0006166,5.3721467828808676
h4sw6JkSGNqHafPVcgZgVw,3,Yelp,en,1.2523997,6.723473623849459
QCWE97QqDTtg7HJ6nFnXnA,3,Yelp,en,19.422876,5.0805099947443315
Gshw2Tc8UT2gJn3Xks3TJw,3,Yelp,en,1.001371,5.413908638354702
J31onYZ75C1MdL-JNkL2DQ,3,Yelp,en,1.000083,4.246130580473744
AduRtvntzmTG9Jl2ld6e0Q,2,Yelp,en,1.000418,5.303329909884402
bgD3UWo_jdGNccwsQwmNsQ,3,Yelp,en,1.7435973,4.2803541256673565
Sxs3PuHMQ-AydVPUr1GBZA,2,Yelp,en,1.0002438,8.007700814943444
4UKK8UFUm7BwV5VFbLuM1w,3,Yelp,en,3.7923965,5.720082811936136
AZlmav3EtfbZu_5BIF0RMA,3,Yelp,en,1.0000496,5.810151923720062
Qmxf_shYPiUKhJlu9KZa_g,2,Yelp,en,1.3980154,4.607986121458843
yhZ0swkDryfLlkM9WPMQkw,2,Yelp,en,1.0006331,5.549687843902798
TqJNEtjKqx_tMNgPbe7VpA,1,Yelp,en,6.719546,5.752496816741474
72CJH5x4iQZIEH-INl6rgw,1,Yelp,en,1.001554,8.726543433570448
RbmYdagTMs5qRFNakLwSfA,3,Yelp,en,2.0333817,4.776314252781065
XsFhavj4KZpYy6mBsW5k4Q,1,Yelp,en,1.0015188,6.1828512415632355
6-q8aj2Tq_QUUsTP3k_08A,3,Yelp,en,5.9421964,6.887988104137707
638jKaVp4VtbOJl8gKuBsg,2,Yelp,en,1.0000849,5.196074422258333
DBXr5KdvryAWWUKO7Ma9dw,3,Yelp,en,1.0002178,3.8701950770415277
Jl8Wda1EMHCel1xSeMp4KQ,3,Yelp,en,1.0000049,5.622848976244245
CJcyv591XyGsDE_ituC0mg,3,Yelp,en,1.0000399,4.59268615034445
